Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison
NM_001006933	0.254209863496393	-0.6646303718876234	5.677291214829594	-0.1170682191097665	0.9068059940039688	0.9994446795893159	2_vs_3
NM_001300901	0.6471979098268451	-3.2956632544345026	5.239046804915283	-0.6290577994727029	0.5293112168612609	0.9994446795893159	2_vs_3
NM_182541	1.0377243066399466	-0.6903020447398481	3.4576114463875034	-0.19964708453897345	0.8417566008823647	0.9994446795893159	2_vs_3
NM_001128834	0.38475072624340756	-0.6646303718876244	5.677288755066156	-0.11706826983118275	0.9068059538105049	0.9994446795893159	2_vs_3
NR_038978	37.648921542400785	0.3656573199749183	0.7702617980789179	0.47471823331611535	0.6349878200809997	0.9994446795893159	2_vs_3
NM_016370	66.92465990854045	0.5235933484339119	0.6840619254828346	0.7654180548995497	0.4440226451797801	0.9994446795893159	2_vs_3
NM_194324	15.561782782925384	2.673818626996225	1.896675830439186	1.4097393893489365	0.1586166493794684	0.9994446795893159	2_vs_3
NM_001002916	0.8364829914821722	3.0357228691724414	5.194939785210857	0.5843615122959938	0.5589771152074319	0.9994446795893159	2_vs_3
NM_001143978	14.498333446263835	0.3925936202411262	1.0663588038819085	0.3681627786181837	0.712751862482418	0.9994446795893159	2_vs_3
NR_039980	82.93908200818888	0.006320503885898056	0.5483840908766007	0.011525687909353153	0.9908040351658781	0.9994446795893159	2_vs_3
NM_207318	2223.184516822062	-0.19710197231465412	0.3107864386483367	-0.6342039027567749	0.5259477609092719	0.9994446795893159	2_vs_3
NM_001012755	303.26457706273555	0.4449196962173948	0.3870066279282599	1.1496436084290274	0.2502906892564939	0.9994446795893159	2_vs_3
NR_039765	2.3905950785404833	0.3353831606444159	2.894773064262326	0.11585818756741871	0.907764933953013	0.9994446795893159	2_vs_3
NM_018015	27.698425384350514	-0.4622397784247652	0.796107089971786	-0.5806251247443945	0.5614931351857767	0.9994446795893159	2_vs_3
NM_017681	4.741438936803068	0.9787098087886771	2.3029132286959912	0.4249877053955978	0.6708456373304453	0.9994446795893159	2_vs_3
NM_032428	5.163504075182079	2.1312324323541487	2.0023972696449577	1.0643404606379805	0.2871744951388171	0.9994446795893159	2_vs_3
NM_002764	683.1236433922837	-0.09120993193644289	0.3199293983065244	-0.28509393766012914	0.7755721744607185	0.9994446795893159	2_vs_3
NM_004089	177.39112763029763	0.2787560700424236	0.5484259980532887	0.5082838359813456	0.6112543041541356	0.9994446795893159	2_vs_3
NM_001015881	3.3357817139351327	0.4086394658170843	1.951446857199023	0.20940332774606948	0.8341333951859742	0.9994446795893159	2_vs_3
NM_031273	0.49745994089936535	1.5376860078208459	5.271749433313583	0.29168419843777094	0.770528091928708	0.9994446795893159	2_vs_3
NM_002814	8.761268722441839	-0.3224617597190065	1.428318843049996	-0.22576314895519392	0.821385639986671	0.9994446795893159	2_vs_3
NM_003604	0.254209863496393	-0.6646303718876234	5.677291214829594	-0.1170682191097665	0.9068059940039688	0.9994446795893159	2_vs_3
NR_106735	5.621937930938187	2.0937503877799832	2.665977253876901	0.7853594342319395	0.4322428578602022	0.9994446795893159	2_vs_3
NM_001242618	1.3655705773531583	-0.3406617176260261	3.1233622558247687	-0.10906891027152707	0.9131478337543648	0.9994446795893159	2_vs_3
NM_001242617	1.9180430286390349	3.3833944227559107	3.5866425952659955	0.9433319135900656	0.3455111570762148	0.9994446795893159	2_vs_3
NM_012282	23.92897399343154	-0.4422361449636281	0.8437846577487648	-0.5241101990921754	0.6002018951651718	0.9994446795893159	2_vs_3
NM_020769	15.479499215463909	-0.3175040124028734	1.2645392882305384	-0.2510827582487806	0.8017501259305703	0.9994446795893159	2_vs_3
NR_002718	0.6263697131300022	-3.507625698825358	5.226748693505886	-0.6710913235953934	0.5021623538867048	0.9994446795893159	2_vs_3
NM_014289	0.8874514386240312	-3.50762448347067	5.226742440299775	-0.6710918939540272	0.5021619905637873	0.9994446795893159	2_vs_3
NR_033974	0.254209863496393	-0.6646303718876234	5.677291214829594	-0.1170682191097665	0.9068059940039688	0.9994446795893159	2_vs_3
